GEOID,GEOID_10,state_code,state_abbr,state_name,county_code,county_name,cousub_code,cousub_name,cousub_name_2010,2010_density,2010_diversity_index,2010_pop,2010_pop_hisp,2010_pop_white_non_hisp,2010_pop_black_non_hisp,2010_pop_aian_non_hisp,2010_pop_asian_non_hisp,2010_pop_nhpi_non_hisp,2010_pop_other_non_hisp,2010_pop_two_plus_non_hisp,2010_vap,2010_vap_hisp,2010_vap_white_non_hisp,2010_vap_black_non_hisp,2010_vap_aian_non_hisp,2010_vap_asian_non_hisp,2010_vap_nhpi_non_hisp,2010_vap_other_non_hisp,2010_vap_two_plus_non_hisp,2010_u18,2010_u18_hisp,2010_u18_white_non_hisp,2010_u18_black_non_hisp,2010_u18_aian_non_hisp,2010_u18_asian_non_hisp,2010_u18_nhpi_non_hisp,2010_u18_other_non_hisp,2010_u18_two_plus_non_hisp,2010_gq,2010_gq_inst,2010_gq_inst_correctional,2010_gq_inst_juvenile,2010_gq_inst_nurse,2010_gq_inst_other,2010_gq_noninst,2010_gq_noninst_college,2010_gq_noninst_military,2010_gq_noninst_other,2010_prop_gq_inst_correctional_of_pop,2010_hu,2010_hu_occupied,2010_hu_vacant,2010_vacancy_rate,2010_land_area_sqmeters,2010_land_area_sqmi,2010_water_area_sqmeters,2020_density,2020_diversity_index,2020_pop,2020_pop_hisp,2020_pop_white_non_hisp,2020_pop_black_non_hisp,2020_pop_aian_non_hisp,2020_pop_asian_non_hisp,2020_pop_nhpi_non_hisp,2020_pop_other_non_hisp,2020_pop_two_plus_non_hisp,2020_vap,2020_vap_hisp,2020_vap_white_non_hisp,2020_vap_black_non_hisp,2020_vap_aian_non_hisp,2020_vap_asian_non_hisp,2020_vap_nhpi_non_hisp,2020_vap_other_non_hisp,2020_vap_two_plus_non_hisp,2020_u18,2020_u18_hisp,2020_u18_white_non_hisp,2020_u18_black_non_hisp,2020_u18_aian_non_hisp,2020_u18_asian_non_hisp,2020_u18_nhpi_non_hisp,2020_u18_other_non_hisp,2020_u18_two_plus_non_hisp,2020_gq,2020_gq_inst,2020_gq_inst_correctional,2020_gq_inst_juvenile,2020_gq_inst_nurse,2020_gq_inst_other,2020_gq_noninst,2020_gq_noninst_college,2020_gq_noninst_military,2020_gq_noninst_other,2020_prop_gq_inst_correctional_of_pop,2020_hu,2020_hu_occupied,2020_hu_vacant,2020_vacancy_rate,2020_land_area_sqmeters,2020_land_area_sqmi,2020_water_area_sqmeters,raw_change_density,raw_change_diversity_index,raw_change_pop,raw_change_pop_hisp,raw_change_pop_white_non_hisp,raw_change_pop_black_non_hisp,raw_change_pop_aian_non_hisp,raw_change_pop_asian_non_hisp,raw_change_pop_nhpi_non_hisp,raw_change_pop_other_non_hisp,raw_change_pop_two_plus_non_hisp,raw_change_vap,raw_change_vap_hisp,raw_change_vap_white_non_hisp,raw_change_vap_black_non_hisp,raw_change_vap_aian_non_hisp,raw_change_vap_asian_non_hisp,raw_change_vap_nhpi_non_hisp,raw_change_vap_other_non_hisp,raw_change_vap_two_plus_non_hisp,raw_change_u18,raw_change_u18_hisp,raw_change_u18_white_non_hisp,raw_change_u18_black_non_hisp,raw_change_u18_aian_non_hisp,raw_change_u18_asian_non_hisp,raw_change_u18_nhpi_non_hisp,raw_change_u18_other_non_hisp,raw_change_u18_two_plus_non_hisp,raw_change_gq,raw_change_gq_inst,raw_change_gq_inst_correctional,raw_change_gq_inst_juvenile,raw_change_gq_inst_nurse,raw_change_gq_inst_other,raw_change_gq_noninst,raw_change_gq_noninst_college,raw_change_gq_noninst_military,raw_change_gq_noninst_other,raw_change_prop_gq_inst_correctional_of_pop,raw_change_hu,raw_change_hu_occupied,raw_change_hu_vacant,raw_change_vacancy_rate,raw_change_land_area_meters,raw_change_land_area_sqmi,raw_change_water_area_meters,prop_change_density,prop_change_pop,prop_change_pop_hisp,prop_change_pop_white_non_hisp,prop_change_pop_black_non_hisp,prop_change_pop_aian_non_hisp,prop_change_pop_asian_non_hisp,prop_change_pop_nhpi_non_hisp,prop_change_pop_other_non_hisp,prop_change_pop_two_plus_non_hisp,prop_change_vap,prop_change_vap_hisp,prop_change_vap_white_non_hisp,prop_change_vap_black_non_hisp,prop_change_vap_aian_non_hisp,prop_change_vap_asian_non_hisp,prop_change_vap_nhpi_non_hisp,prop_change_vap_other_non_hisp,prop_change_vap_two_plus_non_hisp,prop_change_u18,prop_change_u18_hisp,prop_change_u18_white_non_hisp,prop_change_u18_black_non_hisp,prop_change_u18_aian_non_hisp,prop_change_u18_asian_non_hisp,prop_change_u18_nhpi_non_hisp,prop_change_u18_other_non_hisp,prop_change_u18_two_plus_non_hisp,prop_change_gq,prop_change_gq_inst,prop_change_gq_inst_correctional,prop_change_gq_inst_juvenile,prop_change_gq_inst_nurse,prop_change_gq_inst_other,prop_change_gq_noninst,prop_change_gq_noninst_college,prop_change_gq_noninst_military,prop_change_gq_noninst_other,prop_change_hu,prop_change_hu_occupied,prop_change_hu_vacant,prop_change_land_area_sqmi,flag_prop_change_land_area
0600000US3403357870,3403357870,34,NJ,New Jersey,033,Salem County,57870,Pennsville township,Pennsville township,630.2056016216551,14,13409,411,12450,192,26,189,2,6,133,10471,266,9801,162,18,153,2,4,65,2938,145,2649,30,8,36,0,2,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5914,5491,423,7.15,55107649,21.277183137528052,8574944,596.4470850556102,27,12684,677,10762,395,25,199,0,33,593,10199,440,8854,309,16,183,0,27,370,2485,237,1908,86,9,16,0,6,223,0,0,0,0,0,0,0,0,0,0,NA,5762,5261,501,8.69,55078495,21.26592671471837,8581859,-33.75851656604493,13,-725,266,-1688,203,-1,10,-2,27,460,-272,174,-947,147,-2,30,-2,23,305,-453,92,-741,56,1,-20,0,4,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-152,-230,78,1.5399999999999991,-29154,-0.011256422809683642,6915,-5.36,-5.41,64.72,-13.56,105.73,-3.85,5.29,-100,450,345.86,-2.6,65.41,-9.66,90.74,-11.11,19.61,-100,575,469.23,-15.42,63.45,-27.97,186.67,12.5,-55.56,NA,200,227.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.57,-4.19,18.44,-0.05,0
0600000US3403358530,3403358530,34,NJ,New Jersey,033,Salem County,58530,Pilesgrove township,Pilesgrove township,115.25951971091816,20,4016,104,3581,237,3,37,5,0,49,3198,55,2898,188,3,28,3,0,23,818,49,683,49,0,9,2,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1594,1488,106,6.65,90243234,34.8431089256012,596366,119.73799801426202,32,4183,232,3432,276,0,48,0,19,176,3283,145,2756,221,0,43,0,11,107,900,87,676,55,0,5,0,8,69,78,39,0,0,39,0,39,0,0,39,NA,1661,1570,91,5.48,90480215,34.934607805132686,605548,4.478478303343863,12,167,128,-149,39,-3,11,-5,19,127,85,90,-142,33,-3,15,-3,11,84,82,38,-7,6,0,-4,-2,8,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,82,-15,-1.17,236981,0.0914988795314855,9182,3.89,4.16,123.08,-4.16,16.46,-100,29.73,-100,Inf,259.18,2.66,163.64,-4.9,17.55,-100,53.57,-100,Inf,365.22,10.02,77.55,-1.02,12.24,NA,-44.44,-100,Inf,165.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,5.51,-14.15,0.26,0
0600000US3403359130,3403359130,34,NJ,New Jersey,033,Salem County,59130,Pittsgrove township,Pittsgrove township,208.34890413789094,26,9393,451,8019,638,33,88,1,7,156,7205,278,6250,494,26,70,1,5,81,2188,173,1769,144,7,18,0,2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3445,3307,138,4.01,116764508,45.083030500527414,2155024,195.48372886061392,34,8777,660,7054,471,47,97,3,31,414,7029,457,5741,410,41,75,1,14,290,1748,203,1313,61,6,22,2,17,124,113,85,0,0,85,0,28,0,0,28,NA,3415,3219,196,5.74,116287554,44.898877523756866,2210724,-12.865175277277018,8,-616,209,-965,-167,14,9,2,24,258,-176,179,-509,-84,15,5,0,9,209,-440,30,-456,-83,-1,4,2,15,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30,-88,58,1.7300000000000004,-476954,-0.1841529767705481,55700,-6.17,-6.56,46.34,-12.03,-26.18,42.42,10.23,200,342.86,165.38,-2.44,64.39,-8.14,-17,57.69,7.14,0,180,258.02,-20.11,17.34,-25.78,-57.64,-14.29,22.22,Inf,750,65.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,-2.66,42.03,-0.41,0
0600000US3403361470,3403361470,34,NJ,New Jersey,033,Salem County,61470,Quinton township,Quinton township,110.66141337678563,35,2666,107,2118,336,13,10,0,1,81,2037,69,1653,253,11,10,0,1,40,629,38,465,83,2,0,0,0,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099,1036,63,5.73,62396709,24.091505057166287,1259725,108.43549950834459,46,2580,195,1851,263,14,22,1,30,204,2081,128,1574,216,10,19,1,21,112,499,67,277,47,4,3,0,9,92,0,0,0,0,0,0,0,0,0,0,NA,1148,1044,104,9.06,61623445,23.792946144924223,1245025,-2.2259138684410402,11,-86,88,-267,-73,1,12,1,29,123,44,59,-79,-37,-1,9,1,20,72,-130,29,-188,-36,2,3,0,9,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,8,41,3.33,-773264,-0.2985589122420649,-14700,-2.01,-3.23,82.24,-12.61,-21.73,7.69,120,Inf,2900,151.85,2.16,85.51,-4.78,-14.62,-9.09,90,Inf,2000,180,-20.67,76.32,-40.43,-43.37,100,Inf,NA,Inf,124.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46,0.77,65.08,-1.24,0
0600000US3403365490,3403365490,34,NJ,New Jersey,033,Salem County,65490,Salem city,Salem city,2195.904261904201,55,5146,344,1515,3087,20,19,0,8,153,3694,196,1317,2075,11,16,0,5,74,1452,148,198,1012,9,3,0,3,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2633,2157,476,18.08,6069517,2.3434537148434664,1221417,2258.9662663027484,58,5296,618,1290,3098,8,29,0,33,220,3694,348,1064,2101,8,18,0,25,130,1602,270,226,997,0,11,0,8,90,17,0,0,0,0,0,17,0,0,17,NA,2467,2093,374,15.16,6072059,2.344435186572293,1216377,63.06200439854729,3,150,274,-225,11,-12,10,0,25,67,0,152,-253,26,-3,2,0,20,56,150,122,28,-15,-9,8,0,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166,-64,-102,-2.919999999999998,2542,9.814717288265662e-4,-5040,2.87,2.91,79.65,-14.85,0.36,-60,52.63,NA,312.5,43.79,0,77.55,-19.21,1.25,-27.27,12.5,NA,400,75.68,10.33,82.43,14.14,-1.48,-100,266.67,NA,166.67,13.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.3,-2.97,-21.43,0.04,0
0600000US3403375110,3403375110,34,NJ,New Jersey,033,Salem County,75110,Upper Pittsgrove township,Upper Pittsgrove township,86.91195957072755,13,3505,106,3270,70,15,7,0,3,34,2721,61,2577,50,11,5,0,1,16,784,45,693,20,4,2,0,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,1247,63,4.81,104449468,40.32816677142905,408012,85.28469529995763,22,3432,196,3019,69,7,12,1,17,111,2797,137,2495,51,7,11,0,10,86,635,59,524,18,0,1,1,7,25,78,0,0,0,0,0,78,0,0,78,NA,1409,1330,79,5.61,104225486,40.24168683407027,375019,-1.6272642707699134,9,-73,90,-251,-1,-8,5,1,14,77,76,76,-82,1,-4,6,0,9,70,-149,14,-169,-2,-4,-1,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,83,16,0.8000000000000007,-223982,-0.08647993735878146,-32993,-1.87,-2.08,84.91,-7.68,-1.43,-53.33,71.43,Inf,466.67,226.47,2.79,124.59,-3.18,2,-36.36,120,NA,900,437.5,-19.01,31.11,-24.39,-10,-100,-50,Inf,250,38.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.56,6.66,25.4,-0.21,0
0600000US3403382720,3403382720,34,NJ,New Jersey,033,Salem County,82720,Woodstown borough,Woodstown borough,2211.8198189154664,35,3505,195,2792,379,14,40,1,1,83,2623,110,2157,289,11,25,1,0,30,882,85,635,90,3,15,0,1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1529,1444,85,5.56,4104271,1.5846679598515514,104836,2335.404753195683,40,3678,247,2808,385,7,57,0,4,170,2819,155,2228,300,7,44,0,1,84,859,92,580,85,0,13,0,3,86,3,0,0,0,0,0,3,0,0,3,NA,1603,1533,70,4.37,4078940,1.5748876056568601,104738,123.58493428021666,5,173,52,16,6,-7,17,-1,3,87,196,45,71,11,-4,19,-1,1,54,-23,7,-55,-5,-3,-2,0,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,89,-15,-1.1899999999999995,-25331,-0.009780354194691254,-98,5.59,4.94,26.67,0.57,1.58,-50,42.5,-100,300,104.82,7.47,40.91,3.29,3.81,-36.36,76,-100,Inf,180,-2.61,8.24,-8.66,-5.56,-100,-13.33,NA,200,62.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,6.16,-17.65,-0.62,0
0600000US3403504450,3403504450,34,NJ,New Jersey,035,Somerset County,04450,Bedminster township,Bedminster township,313.0764281708163,33,8165,519,6646,157,1,707,0,13,122,6721,369,5617,123,1,548,0,7,56,1444,150,1029,34,0,159,0,6,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4349,4100,249,5.73,67546612,26.07989380645779,572841,316.6581116400132,42,8272,804,6160,153,7,882,0,29,237,7066,591,5440,129,7,725,0,22,152,1206,213,720,24,0,157,0,7,85,24,0,0,0,0,0,24,0,0,24,NA,4483,4222,261,5.82,67657767,26.12281099371889,655237,3.5816834691968893,9,107,285,-486,-4,6,175,0,16,115,345,222,-177,6,6,177,0,15,96,-238,63,-309,-10,0,-2,0,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,122,12,0.08999999999999986,111155,0.042917187261100054,82396,1.14,1.31,54.91,-7.31,-2.55,600,24.75,NA,123.08,94.26,5.13,60.16,-3.15,4.88,600,32.3,NA,214.29,171.43,-16.48,42,-30.03,-29.41,NA,-1.26,NA,16.67,28.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,2.98,4.82,0.16,0
0600000US3403505560,3403505560,34,NJ,New Jersey,035,Somerset County,05560,Bernards township,Bernards township,1113.58129874605,36,26652,1054,20946,478,13,3670,7,52,432,18970,663,15270,379,7,2482,6,24,139,7682,391,5676,99,6,1188,1,28,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10103,9783,320,3.17,61987715,23.933591584208113,329764,1149.9294495805025,52,27830,1595,18040,447,7,6708,6,97,930,21148,1095,14428,362,2,4697,4,68,492,6682,500,3612,85,5,2011,2,29,438,660,450,0,14,326,110,210,32,0,178,NA,10665,10197,468,4.39,62681555,24.20148471730371,328399,36.348150834452554,16,1178,541,-2906,-31,-6,3038,-1,45,498,2178,432,-842,-17,-5,2215,-2,44,353,-1000,109,-2064,-14,-1,823,1,1,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,414,148,1.2199999999999998,693840,0.2678931330955976,-1365,3.26,4.42,51.33,-13.87,-6.49,-46.15,82.78,-14.29,86.54,115.28,11.48,65.16,-5.51,-4.49,-71.43,89.24,-33.33,183.33,253.96,-13.02,27.88,-36.36,-14.14,-16.67,69.28,100,3.57,49.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,4.23,46.25,1.12,0
0600000US3403505590,3403505590,34,NJ,New Jersey,035,Somerset County,05590,Bernardsville borough,Bernardsville borough,597.190428384673,30,7707,903,6402,58,2,248,5,4,85,5499,666,4588,33,1,180,2,4,25,2208,237,1814,25,1,68,3,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2871,2685,186,6.48,33424912,12.90543122207516,194264,614.9337715094199,41,7893,1272,5927,49,3,343,0,29,270,5886,874,4581,43,1,261,0,13,113,2007,398,1346,6,2,82,0,16,157,5,0,0,0,0,0,5,0,0,5,NA,2953,2756,197,6.67,33243865,12.835528581599606,193274,17.743343124746843,11,186,369,-475,-9,1,95,-5,25,185,387,208,-7,10,0,81,-2,9,88,-201,161,-468,-19,1,14,-3,16,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,71,11,0.1899999999999995,-181047,-0.06990264047555428,-990,2.97,2.41,40.86,-7.42,-15.52,50,38.31,-100,625,217.65,7.04,31.23,-0.15,30.3,0,45,-100,225,352,-9.1,67.93,-25.8,-76,100,20.59,-100,Inf,161.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.86,2.64,5.91,-0.54,0
0600000US3403506790,3403506790,34,NJ,New Jersey,035,Somerset County,06790,Bound Brook borough,Bound Brook borough,6269.63960432537,58,10402,5062,4383,522,19,264,4,24,124,8049,3680,3681,369,13,219,2,19,66,2353,1382,702,153,6,45,2,5,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3816,3586,230,6.03,4297066,1.6591065286788973,91962,7216.047482301975,62,11988,6374,3642,976,15,483,4,207,287,9285,4665,3197,732,15,408,4,94,170,2703,1709,445,244,0,75,0,113,117,48,0,0,0,0,0,48,0,0,48,NA,4389,4181,208,4.74,4302740,1.661297272419795,87443,946.407877976605,4,1586,1312,-741,454,-4,219,0,183,163,1236,985,-484,363,2,189,2,75,104,350,327,-257,91,-6,30,-2,108,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,595,-22,-1.29,5674,0.0021907437408976715,-4519,15.1,15.25,25.92,-16.91,86.97,-21.05,82.95,0,762.5,131.45,15.36,26.77,-13.15,98.37,15.38,86.3,100,394.74,157.58,14.87,23.66,-36.61,59.48,-100,66.67,-100,2160,101.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.02,16.59,-9.57,0.13,0
0600000US3403507180,3403507180,34,NJ,New Jersey,035,Somerset County,07180,Branchburg township,Branchburg township,721.3801831054778,30,14459,643,12036,313,18,1210,5,24,210,10692,403,9040,231,15,896,3,15,89,3767,240,2996,82,3,314,2,9,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5419,5271,148,2.73,51912483,20.043522595471483,608720,744.3728259664521,42,14940,1116,11221,438,7,1609,0,58,491,11948,764,9237,345,0,1260,0,52,290,2992,352,1984,93,7,349,0,6,201,13,0,0,0,0,0,13,0,0,13,NA,5843,5660,183,3.13,51982581,20.07058758573399,598724,22.99264286097423,12,481,473,-815,125,-11,399,-5,34,281,1256,361,197,114,-15,364,-3,37,201,-775,112,-1012,11,4,35,-2,-3,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424,389,35,0.3999999999999999,70098,0.027064990262505972,-9996,3.19,3.33,73.56,-6.77,39.94,-61.11,32.98,-100,141.67,133.81,11.75,89.58,2.18,49.35,-100,40.62,-100,246.67,225.84,-20.57,46.67,-33.78,13.41,133.33,11.15,-100,-33.33,66.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.82,7.38,23.65,0.14,0
0600000US3403507720,3403507720,34,NJ,New Jersey,035,Somerset County,07720,Bridgewater township,Bridgewater township,1387.9141399851974,45,44464,3004,31852,978,32,7901,2,87,608,33110,2064,24502,705,19,5507,2,46,265,11354,940,7350,273,13,2394,0,41,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16657,16111,546,3.28,82974316,32.03656387597162,1225977,1441.8486896672039,57,45977,4517,27547,1268,42,11080,9,220,1294,35926,3191,22744,996,20,8108,9,144,714,10051,1326,4803,272,22,2972,0,76,580,895,665,0,21,644,0,230,0,0,230,NA,16739,16044,695,4.15,82588332,31.887534614059987,1226282,53.93454968200649,12,1513,1513,-4305,290,10,3179,7,133,686,2816,1127,-1758,291,1,2601,7,98,449,-1303,386,-2547,-1,9,578,0,35,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,-67,149,0.8700000000000006,-385984,-0.149029261911636,305,3.89,3.4,50.37,-13.52,29.65,31.25,40.24,350,152.87,112.83,8.5,54.6,-7.17,41.28,5.26,47.23,350,213.04,169.43,-11.48,41.06,-34.65,-0.37,69.23,24.14,NA,85.37,69.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,-0.42,27.29,-0.47,0
0600000US3403522890,3403522890,34,NJ,New Jersey,035,Somerset County,22890,Far Hills borough,Far Hills borough,191.5824248282945,23,919,88,799,6,0,17,0,0,9,698,59,618,6,0,12,0,0,3,221,29,181,0,0,5,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,376,42,10.05,12423890,4.796890950846104,217174,190.64666719297702,33,924,107,745,8,0,42,0,3,19,768,85,625,8,0,37,0,2,11,156,22,120,0,0,5,0,1,8,0,0,0,0,0,0,0,0,0,0,NA,418,372,46,11,12552797,4.846662223917639,141485,-0.9357576353174863,10,5,19,-54,2,0,25,0,3,10,70,26,7,2,0,25,0,2,8,-65,-7,-61,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-4,4,0.9499999999999993,128907,0.04977127307153495,-75689,-0.49,0.54,21.59,-6.76,33.33,NA,147.06,NA,Inf,111.11,10.03,44.07,1.13,33.33,NA,208.33,NA,Inf,266.67,-29.41,-24.14,-33.7,NA,NA,0,NA,Inf,33.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1.06,9.52,1.04,0
0600000US3403524900,3403524900,34,NJ,New Jersey,035,Somerset County,24900,Franklin township,Franklin township,1350.0383802670542,73,62300,8050,24198,15888,102,12410,8,223,1421,48508,5381,20995,11643,54,9453,8,146,828,13792,2669,3203,4245,48,2957,0,77,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24426,23301,1125,4.61,119519752,46.14683620155769,1810389,1480.6941262813705,76,68364,11938,21405,16531,95,15835,13,483,2064,55465,8507,19305,13000,68,12828,12,349,1396,12899,3431,2100,3531,27,3007,1,134,668,627,515,0,31,484,0,112,0,0,112,NA,27335,25860,1475,5.4,119580362,46.170237854383885,1850270,130.65574601431626,3,6064,3888,-2793,643,-7,3425,5,260,643,6957,3126,-1690,1357,14,3375,4,203,568,-893,762,-1103,-714,-21,50,1,57,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2909,2559,350,0.79,60610,0.023401652826194663,39881,9.68,9.73,48.3,-11.54,4.05,-6.86,27.6,62.5,116.59,45.25,14.34,58.09,-8.05,11.66,25.93,35.7,50,139.04,68.6,-6.47,28.55,-34.44,-16.82,-43.75,1.69,Inf,74.03,12.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.91,10.98,31.11,0.05,0
0600000US3403527510,3403527510,34,NJ,New Jersey,035,Somerset County,27510,Green Brook township,Green Brook township,1610.4970313295155,49,7203,494,4917,238,1,1453,1,7,92,5301,328,3752,168,1,1010,1,6,35,1902,166,1165,70,0,443,0,1,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2448,2375,73,2.98,11583805,4.472532305168982,21005,1651.9832458329645,60,7281,843,4134,313,5,1743,0,34,209,5716,566,3452,223,4,1331,0,24,116,1565,277,682,90,1,412,0,10,93,91,0,0,0,0,0,91,0,0,91,NA,2510,2436,74,2.95,11415190,4.407429686932913,19554,41.48621450344899,11,78,349,-783,75,4,290,-1,27,117,415,238,-300,55,3,321,-1,18,81,-337,111,-483,20,1,-31,0,9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,61,1,-0.029999999999999805,-168615,-0.065102618236069,-1451,2.58,1.08,70.65,-15.92,31.51,400,19.96,-100,385.71,127.17,7.83,72.56,-8,32.74,300,31.78,-100,300,231.43,-17.72,66.87,-41.46,28.57,Inf,-7,NA,900,63.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53,2.57,1.37,-1.46,0
0600000US3403531890,3403531890,34,NJ,New Jersey,035,Somerset County,31890,Hillsborough township,Hillsborough township,702.3394509845745,43,38303,2893,28369,1674,22,4723,14,57,551,28203,1922,21458,1231,17,3308,10,37,220,10100,971,6911,443,5,1415,4,20,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14030,13573,457,3.26,141248381,54.536307118025256,1204361,792.3956133996822,59,43276,4067,25625,2040,30,9889,9,213,1403,33356,2716,21143,1611,20,6951,8,126,781,9920,1351,4482,429,10,2938,1,87,622,393,270,0,0,153,117,123,0,0,123,NA,15955,15296,659,4.13,141449951,54.614133733438145,1260664,90.05616241510779,16,4973,1174,-2744,366,8,5166,-5,156,852,5153,794,-315,380,3,3643,-2,89,561,-180,380,-2429,-14,5,1523,-3,67,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925,1723,202,0.8700000000000001,201570,0.0778266154128886,56303,12.82,12.98,40.58,-9.67,21.86,36.36,109.38,-35.71,273.68,154.63,18.27,41.31,-1.47,30.87,17.65,110.13,-20,240.54,255,-1.78,39.13,-35.15,-3.16,100,107.63,-75,335,87.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.72,12.69,44.2,0.14,0
0600000US3403543620,3403543620,34,NJ,New Jersey,035,Somerset County,43620,Manville borough,Manville borough,4382.003216640036,40,10344,1963,7755,259,6,205,0,38,118,8251,1354,6477,174,4,162,0,21,59,2093,609,1278,85,2,43,0,17,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4277,4016,261,6.1,6113833,2.3605642188303575,228342,4639.336000567812,57,10953,3464,6255,514,14,337,7,46,316,8705,2547,5292,342,10,280,7,32,195,2248,917,963,172,4,57,0,14,121,22,0,0,0,0,0,22,0,0,22,NA,4290,4092,198,4.62,6114698,2.3608981972117244,226972,257.3327839277763,17,609,1501,-1500,255,8,132,7,8,198,454,1193,-1185,168,6,118,7,11,136,155,308,-315,87,2,14,0,-3,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,76,-63,-1.4799999999999995,865,3.3397838136695057e-4,-1370,5.87,5.89,76.46,-19.34,98.46,133.33,64.39,Inf,21.05,167.8,5.5,88.11,-18.3,96.55,150,72.84,Inf,52.38,230.51,7.41,50.57,-24.65,102.35,100,32.56,NA,-17.65,105.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.89,-24.14,0.01,0
0600000US3403546590,3403546590,34,NJ,New Jersey,035,Somerset County,46590,Millstone borough,Millstone borough,566.5329375786259,14,418,15,387,5,0,7,0,2,2,319,7,299,3,0,7,0,2,1,99,8,88,2,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,162,5,2.99,1910948,0.737821179094266,58057,658.2568547938739,27,448,34,380,7,1,9,0,0,17,334,18,295,7,1,7,0,0,6,114,16,85,0,0,2,0,0,11,10,0,0,0,0,0,10,0,0,10,NA,168,153,15,8.93,1762708,0.680585392673634,52339,91.72391721524798,13,30,19,-7,2,1,2,0,-2,15,15,11,-4,4,1,0,0,-2,5,15,8,-3,-2,0,2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-9,10,5.9399999999999995,-148240,-0.057235786420631984,-5718,16.19,7.18,126.67,-1.81,40,Inf,28.57,NA,-100,750,4.7,157.14,-1.34,133.33,Inf,0,NA,-100,500,15.15,100,-3.41,-100,NA,Inf,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,-5.56,200,-7.76,0
